,symbol,x,y,z,frame
4213,H,0.237930D+01,-0.735737D+01,-0.807517D+01,7
4214,O,0.105220D+02,0.334350D+01,-0.132463D+02,7
4215,H,0.239108D+02,0.567717D+01,-0.729561D+01,7
4216,H,0.710404D+01,0.268727D+02,-0.147513D+01,7
4217,O,0.413299D+01,0.306503D+01,0.697132D+01,7
4218,H,-0.134076D+02,0.374093D+02,0.302085D+02,7
4219,H,-0.190937D+02,0.591785D+01,0.101029D+02,7
4220,O,0.408218D+01,0.971002D+01,0.102645D+01,7
4221,H,0.619507D+01,-0.517797D+01,0.186329D+02,7
4222,H,0.307409D+02,-0.153673D+02,-0.228566D+02,7
4223,O,0.637240D+01,-0.188803D+01,0.665443D+01,7
4224,H,-0.121207D+02,0.153610D+02,-0.123930D+02,7
4225,H,0.180119D+02,-0.103832D+02,0.189226D+02,7
4226,O,0.372930D+01,0.588819D+00,-0.345948D+01,7
4227,H,0.274086D+01,-0.699842D+01,-0.816980D+01,7
4228,H,-0.936146D+01,0.239445D+01,0.554498D+01,7
4229,O,0.118922D+01,-0.232486D+00,0.338478D+01,7
4230,H,0.176218D+02,-0.133113D+01,0.101597D+02,7
4231,H,0.249860D+02,0.140296D+02,0.228244D+02,7
4232,O,0.592234D+01,-0.427264D+01,-0.909703D+00,7
4233,H,-0.770674D+01,0.493481D+01,-0.117646D+02,7
4234,H,0.113656D+02,-0.150627D+02,0.262733D+02,7
4235,O,0.632378D+01,-0.189407D+01,0.216930D+01,7
4236,H,0.175482D+02,-0.184519D+01,-0.959227D+01,7
4237,H,0.174733D+02,-0.814019D+01,-0.755031D+00,7
4238,O,-0.752067D+01,-0.348957D+01,-0.665579D+01,7
4239,H,-0.218811D+01,0.906896D+01,-0.737169D+01,7
4240,H,0.532430D+01,0.102951D+02,-0.356831D+02,7
4241,O,-0.802789D+01,0.235283D+01,0.119274D+01,7
4242,H,-0.665042D+01,0.313244D+02,-0.503293D+02,7
4243,H,-0.438761D+02,0.336685D+01,0.878746D+01,7
4244,O,0.494306D+01,-0.502913D+01,-0.916482D+00,7
4245,H,-0.257937D+01,0.188389D+02,-0.141904D+02,7
4246,H,-0.322060D+01,0.212710D+02,-0.653279D+01,7
4247,O,0.241779D+00,0.148571D+01,-0.579567D+01,7
4248,H,-0.409829D+02,0.683729D+01,0.122046D+02,7
4249,H,0.294118D+01,-0.341839D+02,-0.728111D+01,7
4250,O,-0.108182D+01,-0.122176D+01,0.716161D+01,7
4251,H,0.835077D+01,0.833775D+01,-0.129048D+02,7
4252,H,-0.735354D+01,0.322424D+01,-0.666042D+01,7
4253,O,0.752814D+01,-0.261414D+01,-0.809438D+01,7
4254,H,-0.891354D+01,-0.200992D+02,-0.173674D+02,7
4255,H,-0.261203D+01,-0.258386D+02,-0.106583D+02,7
4256,O,-0.211512D+01,-0.384501D+01,0.158699D+01,7
4257,H,0.625349D+01,-0.121882D+02,0.197680D+02,7
4258,H,0.238039D+02,0.879200D+01,-0.136137D+02,7
4259,O,0.379326D+01,0.370990D+01,-0.801675D+00,7
4260,H,-0.106500D+01,0.241657D+02,0.246481D+02,7
4261,H,0.429199D+01,-0.730130D+01,0.121996D+02,7
4262,O,-0.259866D+01,0.106222D+01,0.273398D+01,7
4263,H,-0.142684D+02,-0.237152D+02,-0.262348D+01,7
4264,H,-0.156769D+02,-0.218588D+01,0.206192D+02,7
4265,O,0.382353D+01,0.343124D+00,0.223866D+01,7
4266,H,-0.211615D+01,0.172270D+01,0.520087D+00,7
4267,H,0.378351D+01,0.760291D+01,-0.153535D+00,7
4268,O,-0.350660D+01,-0.318018D+01,0.708520D+00,7
4269,H,0.817309D+01,0.118028D+02,0.433815D+01,7
4270,H,-0.211552D+02,-0.282657D+02,-0.263878D+02,7
4271,O,0.686345D+01,-0.302539D+01,0.163820D+01,7
4272,H,-0.240356D+02,-0.385419D+02,0.269087D+01,7
4273,H,-0.117069D+02,-0.137190D+02,0.186790D+02,7
4274,O,0.205568D+01,0.290450D+01,-0.472874D+01,7
4275,H,0.680064D+01,-0.172703D+02,-0.260806D+02,7
4276,H,-0.507619D+01,0.577048D+01,0.135018D+02,7
4277,O,-0.312143D+01,-0.219030D+01,-0.216635D+01,7
4278,H,-0.539426D+00,0.936026D+01,0.126656D+02,7
4279,H,-0.280740D+02,0.113030D+02,-0.700046D+00,7
4280,O,0.666662D+01,0.186286D+01,-0.229376D+01,7
4281,H,0.141055D+00,-0.834138D+01,-0.207903D+00,7
4282,H,-0.389031D+01,-0.108041D+02,0.562131D+01,7
4283,O,-0.636876D+00,-0.462287D+01,0.548758D+01,7
4284,H,-0.570260D+01,-0.912274D+01,0.344210D+02,7
4285,H,-0.115165D+02,0.444012D+01,-0.418368D+01,7
4286,O,-0.808959D+01,-0.356796D+01,-0.199421D+01,7
4287,H,-0.762085D+01,0.123639D+02,-0.292896D+02,7
4288,H,-0.605631D+01,0.820375D+01,-0.113450D+02,7
4289,O,-0.500663D+01,0.166434D+01,-0.560776D+01,7
4290,H,0.543251D+01,-0.123863D+02,0.557448D-01,7
4291,H,0.269356D+02,0.136477D+02,-0.252438D+02,7
4292,O,0.255884D+01,0.575791D+01,-0.731789D+00,7
4293,H,-0.961734D+01,0.205897D+02,0.229281D+02,7
4294,H,-0.928184D+01,-0.609550D+01,0.159667D+01,7
4295,O,0.546399D+01,0.865374D+01,0.577150D+00,7
4296,H,0.201502D+02,-0.444921D+01,0.176757D+01,7
4297,H,-0.110021D+02,-0.953029D+01,-0.388257D+01,7
4298,O,0.193450D+01,-0.274551D+01,0.688366D+01,7
4299,H,0.254602D+02,-0.286552D+02,-0.576462D+01,7
4300,H,0.739175D+00,-0.176714D+02,0.133215D+02,7
4301,O,0.385779D+00,0.336859D+01,0.523207D+01,7
4302,H,0.371383D+01,0.131659D+02,0.153271D+02,7
4303,H,0.299970D+02,0.165664D+01,0.355117D+01,7
4304,O,-0.535062D+01,0.216247D+00,0.402306D+00,7
4305,H,0.814502D+01,-0.470980D+01,-0.333132D+01,7
4306,H,0.631056D+00,-0.594303D+01,0.643796D+01,7
4307,O,-0.437152D+00,0.300038D+01,-0.949681D+00,7
4308,H,-0.874195D+01,0.681039D+01,0.120822D+00,7
4309,H,-0.115999D+01,-0.534584D+01,0.762319D+01,7
4310,O,0.521620D+01,-0.322453D+01,-0.289535D+01,7
4311,H,-0.599405D+01,0.247655D+02,-0.152913D+02,7
4312,H,-0.232184D+02,-0.309290D+02,-0.211928D+02,7
4313,O,0.108929D+01,-0.316208D+01,0.201405D+01,7
4314,H,-0.205622D+02,-0.529786D+01,-0.872492D+01,7
4315,H,-0.763564D+00,-0.148765D+02,0.110823D+02,7
4316,O,0.329542D+01,0.113315D+01,0.286715D+01,7
4317,H,-0.183067D+02,0.220188D+02,0.371216D+02,7
4318,H,-0.120026D+02,0.218556D+01,-0.413636D+01,7
4319,O,0.949245D+01,-0.854950D+01,0.491371D+01,7
4320,H,-0.262488D+02,-0.303476D+02,-0.141347D+02,7
4321,H,-0.367475D+01,-0.138961D+02,0.153389D+02,7
4322,O,0.189297D+00,-0.582004D+00,0.176650D+01,7
4323,H,-0.158635D+02,0.202981D+02,-0.220990D+02,7
4324,H,0.273426D+01,0.482921D+01,-0.584744D+00,7
4325,O,0.102502D+01,-0.825594D+01,0.502496D+01,7
4326,H,-0.195459D+02,0.209613D+02,-0.160894D+02,7
4327,H,-0.990153D+01,-0.135238D+02,-0.345496D+02,7
4328,O,-0.387392D+01,0.562534D+01,0.215026D+01,7
4329,H,0.362030D+02,0.144574D+02,0.111440D+02,7
4330,H,-0.128019D+02,0.354506D+02,-0.151703D+02,7
4331,O,0.909977D+01,-0.205956D+01,-0.563569D+01,7
4332,H,-0.122887D+02,0.875182D+01,-0.118448D+02,7
4333,H,0.152593D+02,-0.105476D+02,-0.179561D+02,7
4334,O,-0.126715D+01,-0.546946D+00,-0.422037D+01,7
4335,H,0.234321D+02,-0.285804D+02,-0.444029D+01,7
4336,H,-0.935831D+00,-0.491399D+01,-0.187640D+02,7
4337,O,-0.177610D+01,0.721269D+01,-0.102372D+01,7
4338,H,0.502581D+01,0.234514D+02,-0.441598D+01,7
4339,H,-0.888265D+01,0.378733D+01,0.104964D+01,7
4340,O,-0.241253D+01,0.117505D+02,0.105524D+02,7
4341,H,-0.161017D+02,-0.700957D+01,-0.178603D+02,7
4342,H,-0.179296D+02,-0.165540D+01,0.458298D+01,7
4343,O,0.109253D+02,0.765369D+00,0.441867D+00,7
4344,H,0.117036D+02,0.165659D+02,-0.274131D+02,7
4345,H,0.117734D+02,0.283848D+02,0.226548D+01,7
4346,O,0.363192D+01,-0.690971D+01,0.447003D+01,7
4347,H,-0.110798D+01,-0.126737D+02,0.154698D+02,7
4348,H,0.174990D+02,-0.118610D+02,0.237247D+01,7
4349,O,0.100585D+02,0.460894D+01,-0.412377D+01,7
4350,H,-0.404874D+02,0.277616D+02,-0.208118D+02,7
4351,H,0.327710D+02,0.133762D+02,0.755727D+01,7
4352,O,0.442096D+01,-0.393315D+01,0.879380D+01,7
4353,H,-0.417370D+01,-0.341656D+01,0.271269D+02,7
4354,H,0.666540D+01,0.251635D+02,-0.113429D+02,7
4355,O,-0.721342D+01,-0.274855D+01,0.142444D+01,7
4356,H,0.122712D+01,-0.418666D+01,-0.316091D+01,7
4357,H,-0.171129D+02,-0.239881D+02,-0.756555D+01,7
4358,O,0.266396D+01,-0.501917D+00,0.245865D+01,7
4359,H,0.282654D+02,-0.152073D+02,-0.510112D+01,7
4360,H,0.196770D+00,0.912259D+01,-0.273189D+01,7
4361,O,-0.161611D+01,-0.323313D+01,0.820018D+01,7
4362,H,-0.204166D+01,0.132393D+02,-0.384824D+01,7
4363,H,0.741581D+01,0.121654D+02,0.152504D+02,7
4364,O,0.975137D-01,0.409099D+01,0.559467D+00,7
4365,H,0.564720D+02,-0.275056D+02,0.373595D+01,7
4366,H,-0.210727D+02,-0.691901D+01,-0.942673D+01,7
4367,O,-0.164946D+01,-0.121472D+02,0.288596D+01,7
4368,H,-0.245490D+01,-0.125132D+02,0.232589D+02,7
4369,H,-0.361465D+01,-0.197633D+02,0.146180D+02,7
4370,O,-0.361971D+01,-0.829629D+00,-0.384624D+00,7
4371,H,0.210686D+02,0.750797D+01,0.830214D+01,7
4372,H,-0.904303D+01,-0.560159D-01,-0.293090D+02,7
4373,O,0.640497D+01,0.108446D+01,0.323972D+00,7
4374,H,-0.170258D+02,0.110889D+02,-0.253569D+02,7
4375,H,-0.476149D+01,0.349723D+02,0.110253D+02,7
4376,O,0.104041D+01,0.427903D+01,-0.494786D+01,7
4377,H,0.235696D+02,-0.329185D+02,0.117284D+02,7
4378,H,-0.309649D+02,-0.328123D+01,0.123656D+02,7
4379,O,-0.224731D+01,-0.144003D+01,-0.345102D+01,7
4380,H,-0.802236D+01,-0.219827D+02,-0.305666D+02,7
4381,H,0.167503D+02,-0.211920D+01,-0.271631D+01,7
4382,O,-0.374566D+01,-0.130075D+01,0.418570D+01,7
4383,H,0.191678D+02,0.131331D+02,-0.124922D+02,7
4384,H,-0.282294D+02,0.208943D+02,0.280689D+02,7
4385,O,-0.574171D+01,0.816091D+01,0.454119D+01,7
4386,H,-0.199710D+02,-0.104484D+02,0.492123D+01,7
4387,H,-0.717542D+01,-0.108670D+02,-0.854695D+01,7
4388,O,-0.477361D+00,-0.319101D+01,-0.242113D+01,7
4389,H,0.160675D+02,0.566668D+01,0.152045D+02,7
4390,H,0.697479D+00,-0.225618D+02,-0.365924D+01,7
4391,O,-0.824537D+00,0.324839D+01,-0.500816D+00,7
4392,H,0.202387D+02,-0.873419D+00,-0.506813D+01,7
4393,H,-0.258638D+02,-0.294096D+02,-0.285416D+02,7
4394,O,0.818560D+01,0.182882D+01,-0.960154D+01,7
4395,H,0.164105D+01,-0.736474D+01,-0.388784D+00,7
4396,H,0.138200D+02,0.550799D+01,-0.374468D+01,7
4397,O,-0.504936D+00,0.800195D+00,-0.137081D+01,7
4398,H,0.336963D+01,-0.185936D+02,0.925691D+01,7
4399,H,0.364281D+02,-0.400981D+01,0.157942D+02,7
4400,O,0.692810D-01,-0.105294D+00,0.248032D+01,7
4401,H,-0.170187D+02,0.234618D+02,0.221097D+02,7
4402,H,-0.108469D+01,-0.328017D+01,-0.145823D+01,7
4403,O,-0.240431D+01,0.629151D+01,0.138097D+01,7
4404,H,0.822389D+01,-0.273693D+01,-0.877365D+01,7
4405,H,0.231356D+02,-0.128181D+02,0.377149D+01,7
4406,O,-0.102742D+02,0.130098D+01,-0.157021D+01,7
4407,H,0.121681D+02,0.655321D+00,-0.150778D+02,7
4408,H,-0.242231D+02,-0.140936D+02,-0.250596D+01,7
4409,O,-0.180797D+01,0.121989D+02,0.196862D+01,7
4410,H,-0.273062D+01,-0.217001D+01,0.548871D+01,7
4411,H,-0.160986D+02,-0.304239D+02,-0.981327D+01,7
4412,O,-0.244900D-01,0.339107D+01,-0.503799D+00,7
4413,H,-0.835251D+01,-0.130473D+02,-0.125440D+02,7
4414,H,0.786671D+01,-0.149829D+02,0.167146D+02,7
4415,O,0.775480D+00,0.526268D+00,-0.713067D+00,7
4416,H,-0.420563D+01,0.162753D+02,-0.567541D+01,7
4417,H,-0.228219D+02,-0.144355D+01,-0.165621D+02,7
4418,O,0.426537D+01,0.289496D+01,-0.745627D+01,7
4419,H,-0.178645D+02,0.561908D+01,0.126598D+02,7
4420,H,-0.108390D+02,-0.147954D+01,-0.180929D+02,7
4421,O,0.874321D+01,0.349361D+01,0.110068D+01,7
4422,H,0.287976D+02,0.150031D+02,-0.401849D+02,7
4423,H,0.267205D+02,-0.130298D+02,-0.224121D+02,7
4424,O,-0.305729D+01,0.423987D+01,0.650068D+00,7
4425,H,0.115154D+02,-0.184691D+02,0.328445D+01,7
4426,H,0.236237D+02,0.245385D+02,0.358184D+02,7
4427,O,-0.164409D+01,-0.119995D+02,0.483161D+01,7
4428,H,0.618863D+01,-0.227555D+02,-0.114250D+02,7
4429,H,0.898917D+01,0.412561D+02,0.102470D+02,7
4430,molden,generated,tinker,.xyz,7
4431,O,-0.720356D+00,0.615939D+01,0.991738D+01,7
4432,H,-0.184494D+02,-0.307798D+01,-0.110956D+02,7
4433,H,-0.968490D+01,0.983281D+01,0.101227D+02,7
4434,O,-0.420774D+01,0.191715D+01,-0.129465D+01,7
4435,H,0.251819D+02,0.592815D+01,-0.210251D+02,7
4436,H,0.302988D+01,0.221084D+02,0.149032D+02,7
4437,O,0.116418D+01,0.235323D+00,0.261876D+01,7
4438,H,0.678649D+01,-0.314094D+01,0.369149D+01,7
4439,H,0.163482D+02,-0.727637D+01,0.160741D+02,7
4440,O,0.510275D+01,0.283263D+01,-0.385652D+00,7
4441,H,-0.173881D+02,0.355526D+01,-0.975377D+01,7
4442,H,0.825217D+01,-0.990281D+00,0.140809D+02,7
4443,O,-0.690338D+01,-0.167480D+01,-0.969603D+00,7
4444,H,0.571169D+01,-0.156065D+02,-0.252114D+02,7
4445,H,-0.113829D+02,-0.751710D+01,0.135257D+02,7
4446,O,-0.456153D+01,-0.240506D+01,-0.775847D+00,7
4447,H,-0.157593D+02,-0.115780D+02,-0.457639D+01,7
4448,H,-0.156655D+02,0.512005D+01,0.154517D+02,7
4449,O,0.446656D+01,-0.186732D+01,-0.195189D+01,7
4450,H,-0.109909D+02,-0.466409D+01,-0.185905D+01,7
4451,H,0.285605D+01,0.196372D+02,-0.141214D+02,7
4452,O,-0.480465D+01,-0.415422D+01,-0.268376D+01,7
4453,H,-0.359176D+02,-0.132626D+02,-0.246711D+02,7
4454,H,0.490046D+01,-0.194403D+02,-0.214070D+02,7
4455,O,-0.270860D+01,0.368479D+01,-0.324602D+01,7
4456,H,-0.932460D+01,-0.710262D+01,-0.144233D+01,7
4457,H,-0.991094D+00,0.345931D+02,-0.217403D+02,7
4458,O,-0.202942D+01,0.649606D+01,-0.945842D+01,7
4459,H,-0.159877D+01,0.166047D+02,0.279843D+02,7
4460,H,0.260923D+01,0.175909D+02,0.347095D+02,7
4461,O,0.948925D+01,0.524369D+01,0.376040D+01,7
4462,H,0.136798D+02,0.307969D+02,-0.392875D+02,7
4463,H,0.191132D+01,0.121625D+01,0.345409D+02,7
4464,O,0.855884D+00,-0.277780D+01,0.123050D+02,7
4465,H,-0.174938D+02,0.138312D+02,-0.289454D+02,7
4466,H,0.631967D+01,0.132729D+02,-0.137193D+01,7
4467,O,-0.487112D-01,-0.262076D+01,-0.494029D+01,7
4468,H,-0.162490D+02,0.178916D+02,0.131910D+02,7
4469,H,0.139061D+02,0.217418D+02,-0.888482D+01,7
4470,O,0.692819D+00,-0.776493D+00,-0.577974D+01,7
4471,H,-0.254685D+01,-0.285831D+02,-0.116386D+02,7
4472,H,0.267962D+02,0.161473D+02,0.249897D+02,7
4473,O,0.262194D+01,-0.895897D+00,-0.331525D+00,7
4474,H,-0.211257D+02,-0.146158D+02,-0.739224D+01,7
4475,H,-0.391028D+01,-0.209485D+02,0.132011D+02,7
4476,O,0.242279D+01,-0.278221D+01,-0.422779D+01,7
4477,H,-0.298542D+01,0.767417D+01,0.246390D+02,7
4478,H,-0.217327D+02,0.176607D+01,-0.449189D+00,7
4479,O,-0.934094D+00,-0.287352D+01,0.157072D+01,7
4480,H,0.260073D+01,-0.194630D+02,0.129619D+02,7
4481,H,-0.718252D+01,-0.280050D+02,0.137006D+02,7
4482,O,0.233884D+01,0.799360D+00,0.454687D+01,7
4483,H,0.394685D+01,-0.248737D+02,-0.157628D+01,7
4484,H,-0.777366D+01,0.910147D+01,0.132626D+02,7
4485,O,-0.559135D+01,0.213524D+01,-0.180118D+01,7
4486,H,0.296461D+02,0.202864D+02,0.338874D+02,7
4487,H,0.118916D+02,0.303992D+02,-0.539423D+02,7
4488,O,0.724937D+00,-0.256790D+01,0.135089D+02,7
4489,H,0.613266D+01,0.124509D+02,0.445599D+01,7
4490,H,0.173873D+02,0.250260D+02,0.288309D+02,7
4491,O,-0.237238D+01,-0.179821D+01,-0.307619D+01,7
4492,H,0.719157D+01,-0.149266D+02,0.310519D+01,7
4493,H,0.130066D+02,0.118951D+02,-0.155835D+02,7
4494,O,-0.255751D+00,0.669392D+01,0.291844D+01,7
4495,H,-0.114583D+02,0.954832D+01,0.361742D+01,7
4496,H,0.648732D+00,-0.107333D+02,-0.551002D+01,7
4497,O,0.182544D+01,-0.284689D+01,-0.505216D+01,7
4498,H,-0.129576D+02,-0.894602D+01,0.129768D+01,7
4499,H,-0.172803D+02,-0.718401D+01,0.918553D+01,7
4500,O,-0.711704D+01,-0.102165D+02,0.603984D+00,7
4501,H,-0.100501D+01,-0.878826D+01,0.600571D+01,7
4502,H,-0.268361D+01,0.187796D+02,-0.227346D+02,7
4503,O,0.740324D+00,0.183061D+01,0.875914D+01,7
4504,H,-0.155422D+01,-0.110420D+02,-0.542816D+01,7
4505,H,-0.877050D+00,-0.202436D+02,0.162987D+02,7
4506,O,-0.441648D+01,0.468259D+01,0.525450D+01,7
4507,H,0.285254D+02,0.306317D+02,0.652405D+01,7
4508,H,0.249666D+02,0.120983D+02,0.462776D+01,7
4509,O,0.269781D+01,-0.224138D+01,0.308913D+01,7
4510,H,0.387811D+02,-0.642882D+00,-0.257871D+02,7
4511,H,-0.172240D+02,0.140428D+02,-0.167401D+02,7
4512,O,0.225338D+01,0.120989D+00,-0.857143D+00,7
4513,H,-0.147144D+02,0.129929D+01,-0.239609D+01,7
4514,H,-0.427827D+01,0.107472D+02,0.407689D+01,7
4515,O,0.822632D+01,0.431368D+01,0.138135D+01,7
4516,H,0.770194D+01,-0.985635D+01,0.334810D+02,7
4517,H,0.296753D+01,-0.623413D+01,0.324550D+02,7
4518,O,0.575010D+01,0.501500D+01,-0.233557D+01,7
4519,H,0.178944D+02,0.147533D+02,0.107184D+02,7
4520,H,-0.271242D+02,0.128533D+01,-0.986417D+01,7
4521,O,-0.667468D+01,-0.263828D+01,0.607286D+01,7
4522,H,-0.698830D+01,-0.738569D+01,-0.680509D+01,7
4523,H,-0.117966D+02,-0.201732D+02,0.509490D+01,7
4524,O,-0.368969D+01,0.909758D+00,-0.450734D+01,7
4525,H,-0.368304D+02,-0.939611D+01,0.862267D+01,7
4526,H,-0.640267D+01,-0.381368D+01,0.842398D+01,7
4527,O,0.219157D+01,-0.158970D+01,0.114678D+01,7
4528,H,0.535407D+01,0.154418D+02,-0.342116D+02,7
4529,H,0.689444D+01,0.278953D+01,-0.437310D+01,7
4530,O,0.127873D+01,0.119537D+01,-0.573994D+01,7
4531,H,-0.101743D+02,-0.236788D+01,0.344341D+01,7
4532,H,0.290553D+02,-0.256484D+02,0.149161D+02,7
4533,O,-0.263421D+01,-0.905017D+00,0.127402D+01,7
4534,H,-0.105302D+02,0.462893D+01,0.807223D+01,7
4535,H,0.242341D+01,0.133268D+02,-0.227423D+01,7
4536,O,-0.579348D+01,0.209939D+00,0.307293D+01,7
4537,H,-0.617823D+01,-0.451655D+02,0.601936D+01,7
4538,H,0.105426D+02,0.432976D+02,0.265198D+02,7
4539,O,-0.131247D+01,0.811030D+00,-0.257354D+01,7
4540,H,-0.239947D+02,-0.539977D+01,-0.489751D+00,7
4541,H,-0.131587D+02,0.390761D+01,0.568098D+01,7
4542,O,0.179870D+01,0.177857D+01,0.107772D+01,7
4543,H,-0.970524D+01,-0.757572D+00,0.612275D+01,7
4544,H,-0.192858D+02,-0.209157D+02,0.241663D+02,7
4545,O,-0.206736D+01,0.557581D+01,0.267881D+01,7
4546,H,0.282308D+01,0.229140D+01,0.221720D+01,7
4547,H,-0.432328D+00,0.102083D+02,-0.880980D+01,7
4548,O,0.136859D+01,-0.874512D+01,0.124938D+01,7
4549,H,-0.166084D+02,-0.254212D+02,0.267767D+02,7
4550,H,0.301701D+01,0.197831D+02,-0.136267D+02,7
4551,O,-0.338871D+01,0.856910D+01,0.348201D+01,7
4552,H,0.131735D+02,0.807842D+01,-0.244268D+02,7
4553,H,-0.409066D+01,0.109921D+02,0.551689D+01,7
4554,O,0.267626D+00,-0.970426D+01,-0.448910D+01,7
4555,H,-0.179055D+02,0.275827D+02,0.431330D+01,7
4556,H,0.733633D+01,0.479298D+01,-0.173618D+02,7
4557,O,0.249964D+01,-0.138268D+01,-0.586689D+00,7
4558,H,0.364270D+01,0.222558D+02,0.327565D+01,7
4559,H,0.200551D+02,0.177617D+02,-0.551556D+00,7
4560,O,0.119675D+01,0.461517D+01,0.299057D+01,7
4561,H,0.234268D+02,0.207769D+01,0.208364D+01,7
4562,H,0.145682D+02,0.288969D+02,0.225435D+02,7
4563,O,-0.922301D+00,0.237843D+00,-0.297711D+01,7
4564,H,0.149399D+02,0.405566D+01,-0.660697D+01,7
4565,H,-0.106452D+02,-0.434205D+02,0.386702D+01,7
4566,O,0.425114D+01,-0.170143D+01,-0.145733D+01,7
4567,H,0.172659D+02,0.114480D+02,-0.246420D+02,7
4568,H,-0.448390D+01,-0.256659D+01,0.895584D+01,7
4569,O,0.386055D+01,-0.415292D+01,-0.959816D+00,7
4570,H,0.214481D+02,-0.921778D+01,0.259300D+02,7
4571,H,0.528506D+01,0.539481D+02,0.110797D+02,7
4572,O,0.585467D+01,-0.224733D+01,0.484076D+01,7
4573,H,0.944215D+01,0.290072D+02,-0.103927D+02,7
4574,H,0.657357D+01,-0.117961D+01,-0.177765D+02,7
4575,O,0.774739D+01,0.852829D+01,0.420625D+01,7
4576,H,0.443362D+00,0.748925D+01,-0.848490D+01,7
4577,H,-0.113833D+01,0.285583D+02,-0.368177D+02,7
4578,O,0.384576D+01,0.627576D+01,0.169480D+01,7
4579,H,0.121278D+02,-0.662740D+02,-0.203366D+01,7
4580,H,0.323219D+02,0.689988D+01,-0.175280D+02,7
4581,O,-0.153917D+02,-0.265770D+01,0.666688D+01,7
4582,H,0.213130D+02,0.215443D+02,-0.381845D+02,7
4583,H,-0.139376D+02,0.338737D+02,0.119945D+02,7
4584,O,-0.214760D+01,-0.471324D+00,0.403566D+01,7
4585,H,0.105037D+01,0.237370D+02,0.143556D+02,7
4586,H,-0.692813D+01,0.184875D+01,-0.317087D+01,7
4587,O,0.545436D+01,0.219128D+01,-0.682484D+01,7
4588,H,0.563530D+00,-0.134231D+02,0.126817D+02,7
4589,H,-0.464035D+01,0.170439D+01,-0.139740D+02,7
4590,O,0.222714D+01,-0.424065D+01,0.246555D+01,7
4591,H,-0.350495D+01,-0.130152D+02,0.130042D+01,7
4592,H,-0.170758D+01,-0.277431D+00,-0.304064D+02,7
4593,O,-0.557886D+01,-0.334999D+01,0.611912D+00,7
4594,H,-0.967830D+01,-0.141830D+02,-0.135744D+01,7
4595,H,-0.109714D+01,0.220307D+01,0.532081D+01,7
4596,O,0.850618D+01,-0.348558D+01,0.623519D+01,7
4597,H,-0.392407D+01,0.664258D+01,0.155073D+02,7
4598,H,-0.916393D+00,0.485207D+00,0.570009D+01,7
4599,O,-0.596276D+01,0.926358D+01,0.627208D+01,7
4600,H,0.998218D+01,-0.901218D+01,0.464878D+01,7
4601,H,0.188701D+02,-0.179447D+02,0.324445D+01,7
4602,O,-0.227737D+01,-0.212802D+01,-0.671472D+01,7
4603,H,0.119555D+02,0.635069D+01,-0.287225D+02,7
4604,H,-0.232203D+02,0.329791D+00,-0.535889D+01,7
4605,O,-0.600303D-01,-0.249610D+01,-0.110727D+02,7
4606,H,0.610239D+01,-0.307794D+01,0.338299D+02,7
4607,H,0.160793D+02,0.235684D+01,-0.215920D+02,7
4608,O,-0.332286D+01,-0.239851D+01,0.556503D+01,7
4609,H,-0.489654D+01,-0.500779D+01,-0.174320D+02,7
4610,H,-0.550641D+01,0.752795D+01,0.174050D+02,7
4611,O,-0.471589D+01,0.156379D+01,0.454795D+01,7
4612,H,-0.183809D+02,0.745473D+01,-0.615323D+01,7
4613,H,0.576331D+01,-0.127889D+00,0.150238D+02,7
4614,O,-0.246712D+00,0.225208D+01,-0.100737D+01,7
4615,H,-0.894894D+01,-0.321765D+01,-0.122084D+02,7
4616,H,-0.436302D+01,0.402780D+01,0.116043D+01,7
4617,O,0.148210D+01,-0.640217D+01,-0.364313D+01,7
4618,H,-0.907927D+01,-0.325646D+02,-0.181725D+02,7
4619,H,-0.397061D+01,-0.139408D+02,-0.113420D+02,7
4620,O,0.220711D+01,0.411507D+01,0.309437D+01,7
4621,H,0.112287D+02,0.149219D+02,-0.234743D+02,7
4622,H,-0.181127D+02,-0.477926D+01,0.120998D+01,7
4623,O,-0.783294D+01,-0.608437D+01,-0.248812D+01,7
4624,H,-0.224179D+02,-0.354026D+02,-0.109322D+02,7
4625,H,-0.110031D+02,-0.298148D+01,0.504132D+01,7
4626,O,-0.198191D+01,-0.975174D+01,0.237821D+01,7
4627,H,0.434970D+01,0.150670D+02,0.132482D+02,7
4628,H,0.111611D+02,0.652868D+01,-0.231864D+02,7
4629,O,0.767442D+01,0.221283D+00,-0.884617D+01,7
4630,H,0.138301D+02,0.131677D+02,0.206052D+02,7
4631,H,0.699505D+01,0.225001D+02,-0.261681D+02,7
4632,O,0.802160D+01,-0.472629D+01,-0.716593D+01,7
4633,H,0.887126D+01,-0.137097D+02,0.113853D+02,7
4634,H,0.387651D+02,0.135663D+02,-0.243759D+02,7
4635,O,-0.106866D+02,0.437779D+01,-0.657684D+01,7
4636,H,0.946263D+01,-0.669300D+01,0.265920D+02,7
4637,H,0.143862D+02,0.154787D+00,-0.260068D+00,7
4638,O,-0.302538D+01,0.183975D+01,-0.990992D+01,7
4639,H,-0.202746D+02,-0.457146D+01,-0.440789D+01,7
4640,H,-0.945108D+01,-0.254908D+01,-0.177263D+02,7
4641,O,-0.307546D+00,0.128358D+01,-0.167573D+01,7
4642,H,-0.210167D+02,-0.315540D+01,0.100462D+02,7
