two,dx,dy,dz,dr,atom0,atom1,projection,bond,molecule_label0,molecule_label1
514714,0.8392133396170003,-1.5981504239376,-0.41984140327730035,1.853275643510404,608256,608321,13,True,1.0,1.0
514744,-0.5740037535214997,-1.7614845303790005,0.042919871952999955,1.853146021022024,608257,608322,13,True,2.0,2.0
514745,-1.5367285666213997,0.971676978603,-0.5070618224960004,1.8875387492844435,608257,608323,13,True,2.0,2.0
516402,0.46288240581300144,-1.571354460704402,-2.3943538919184997,2.901093849314793,608320,608321,13,False,1.0,1.0
516443,-0.9627248130999,2.7331615089820005,-0.5499816944490004,2.9494899159291927,608322,608323,13,False,2.0,2.0
517732,0.37671219508800036,0.010348406699598911,1.9810667921804006,2.016592373914268,608448,608512,13,True,1.0,1.0
517733,0.8434974827289992,-1.6151265636670118,-0.46389680519249943,1.880245214300724,608448,608513,13,True,1.0,1.0
517762,-0.5055627823848994,-1.805193244453001,0.03250005135000045,1.8749327001493323,608449,608514,13,True,2.0,2.0
517763,-1.5184655457544993,0.9792629570679985,-0.5422167717589996,1.8864497290693492,608449,608515,13,True,2.0,2.0
519420,0.4667852876409988,-1.6254749703666107,-2.4449635973729,2.972861311350574,608512,608513,13,False,1.0,1.0
519461,-1.0129027633696,2.7844562015209995,-0.5747168231090001,3.0181894859327545,608514,608515,13,False,2.0,2.0
520750,0.36991877432799924,0.05554894295319812,1.9324580883546005,1.968329202118046,608640,608704,13,True,1.0,1.0
520751,0.8381948980169973,-1.6182326138875318,-0.5161814892869998,1.894120062085174,608640,608705,13,True,1.0,1.0
520780,-0.44352542471589995,-1.8427688196530028,0.03499858792300081,1.895715333643568,608641,608706,13,True,2.0,2.0
520781,-1.4926874779072001,0.9764687929029989,-0.5819801731450003,1.876248419625792,608641,608707,13,True,2.0,2.0
522437,0.46827612368899807,-1.67378155684073,-2.4486395776416003,3.002775883949751,608704,608705,13,False,1.0,1.0
522478,-1.0491620531913002,2.8192376125560017,-0.6169787610680011,3.070749830500045,608706,608707,13,False,2.0,2.0
523772,0.3599652019160011,0.10306103818230028,1.8460423673336006,1.8836318499569615,608832,608896,13,True,1.0,1.0
523773,0.820919314308,-1.601749447359449,-0.5678471676496999,1.88731561179576,608832,608897,13,True,1.0,1.0
523802,-0.39317638753639983,-1.8580210261379975,0.049526096101001116,1.899811211537103,608833,608898,13,True,2.0,2.0
523803,-1.4676753917310004,0.9624669937389996,-0.6271366338419995,1.863790258327478,608833,608899,13,True,2.0,2.0
525454,0.4609541123919989,-1.7048104855417492,-2.4138895349833005,2.9909396805094692,608896,608897,13,False,1.0,1.0
525497,-1.0744990041946005,2.820488019876997,-0.6766627299430006,3.093149403177733,608898,608899,13,False,2.0,2.0
526794,0.3567493380710012,0.1488642361266983,1.7665673373120008,1.8083668898399172,609024,609088,13,True,1.0,1.0
526795,0.7955209719529996,-1.5713082099757116,-0.6119132828233997,1.8644841037804079,609024,609089,13,True,1.0,1.0
526824,-0.3602438017976004,-1.8462400981990008,0.0741901413619992,1.8825201921909784,609025,609090,13,True,2.0,2.0
526825,-1.4520735409811998,0.9390177765099992,-0.679063305015001,1.8577941019492334,609025,609091,13,True,2.0,2.0
528474,0.43877163388199847,-1.72017244610241,-2.3784806201354005,2.967942696783263,609088,609089,13,False,1.0,1.0
528517,-1.0918297391835994,2.785257874709,-0.7532534463770002,3.084986930681077,609090,609091,13,False,2.0,2.0
529817,0.37245691083299803,0.19100601614479729,1.7463876760575001,1.7958500393173933,609216,609280,13,True,1.0,1.0
529818,0.7706023179159978,-1.540484339972373,-0.6443866536113001,1.8390633739569706,609216,609281,13,True,1.0,1.0
529847,-0.3493681213763997,-1.8170871381399998,0.10668953410899995,1.8534417737054178,609217,609282,13,True,2.0,2.0
529848,-1.4499529979560002,0.9077990680960006,-0.737566557828,1.8629190190515004,609217,609283,13,True,2.0,2.0
531506,0.3981454070829997,-1.7314903561171704,-2.3907743296688,2.9786541447290174,609280,609281,13,False,1.0,1.0
531549,-1.1005848765796005,2.7248862062360004,-0.8442560919369999,3.0576233018904886,609282,609283,13,False,2.0,2.0
532847,0.4120357298160009,0.22490647504939787,1.7952506468182001,1.8556080539988276,609408,609472,13,True,1.0,1.0
532848,0.7552642751460006,-1.5250693741100392,-0.6654209517196996,1.8273056022865333,609408,609473,13,True,1.0,1.0
532877,-0.3632621113387007,-1.790349812885001,0.14575606910099914,1.8326365285324266,609409,609474,13,True,2.0,2.0
532878,-1.4583237643488003,0.8683738696100001,-0.7987381798830011,1.875836895651834,609409,609475,13,True,2.0,2.0
534534,0.3432285453299997,-1.749975849159437,-2.4606715985378997,3.038935014576933,609472,609473,13,False,1.0,1.0
534577,-1.0950616530100996,2.658723682495001,-0.9444942489840003,3.0265559684428176,609474,609475,13,False,2.0,2.0
535870,0.46741353323900015,0.24095268870309994,1.8690373833201006,1.9416061262512199,609600,609664,13,True,1.0,1.0
535871,0.7539640940850028,-1.5329663439487824,-0.6773773415971993,1.8377398427847191,609600,609665,13,True,1.0,1.0
535900,-0.4016790646419999,-1.7819335078749994,0.19211984549500016,1.8367207551754827,609601,609666,13,True,2.0,2.0
535901,-1.4691286465689002,0.8208481188080015,-0.8561833682519993,1.8881685767937517,609601,609667,13,True,2.0,2.0
537559,0.2865505608460026,-1.7739190326518823,-2.5464147249173,3.116589146743824,609664,609665,13,False,1.0,1.0
537603,-1.0674495819269003,2.602781626683001,-1.0483032137469994,3.002142640533059,609666,609667,13,False,2.0,2.0
538904,0.5255198035400035,0.23140328106780217,1.9171473223081996,2.001292681702296,609792,609856,13,True,1.0,1.0
538905,0.7634975326930018,-1.5581210316184304,-0.6797681965858002,1.8635327828319774,609792,609857,13,True,1.0,1.0
538934,-0.4592780641409995,-1.790757736229999,0.24664460739700012,1.8650960223073543,609793,609858,13,True,2.0,2.0
538935,-1.4742420011156998,0.7680028598750006,-0.9035589160480004,1.8919927551128837,609793,609859,13,True,2.0,2.0
540592,0.2379777291529983,-1.7895243126862326,-2.596915518894,3.162752104977632,609856,609857,13,False,1.0,1.0
540636,-1.0149639369747003,2.5587605961049995,-1.1502035234450005,2.983349749339505,609858,609859,13,False,2.0,2.0
541945,0.5745575619080014,0.19589720884640016,1.9129453421392997,2.0069509187800083,609984,610048,13,True,1.0,1.0
541946,0.7754092463590005,-1.5857618636406272,-0.6704459795393003,1.8882261514438465,609984,610049,13,True,1.0,1.0
541976,-0.5261262067630001,-1.7993165679809984,0.3083389975879989,1.8998478451411087,609985,610050,13,True,2.0,2.0
541977,-1.4694813592662,0.7171001565779989,-0.9376572284350004,1.8848896991154245,609985,610051,13,True,2.0,2.0
543630,0.2008516844509991,-1.7816590724870274,-2.5833913216786,3.1446082698241513,610048,610049,13,False,1.0,1.0
543673,-0.9433551525031998,2.5164167245589972,-1.2459962260229993,2.9622252903278854,610050,610051,13,False,2.0,2.0
544978,0.6075761478470021,0.14133658118189985,1.8549744905132997,1.9570526730437956,610176,610240,13,True,1.0,1.0
544979,0.7813841495910019,-1.6021040136028724,-0.6494890385721002,1.897138495434584,610176,610241,13,True,1.0,1.0
545009,-0.5908650961576996,-1.7893941420180006,0.37443238396800105,1.9212632738668962,610177,610242,13,True,2.0,2.0
545010,-1.4566064864276003,0.6776066358509993,-0.9600963500859994,1.871533652035337,610177,610243,13,True,2.0,2.0
546670,0.1738080017439998,-1.7434405947847722,-2.5044635290854,3.0564901271773506,610240,610241,13,False,1.0,1.0
546712,-0.8657413902699007,2.467000777869,-1.3345287340540004,2.935399109976101,610242,610243,13,False,2.0,2.0
548018,0.6249215709700024,0.07934782708320043,1.7670644287025006,1.8759903365188575,610368,610432,13,True,1.0,1.0
548019,0.7766678857980018,-1.6022728177875898,-0.6217555904865,1.8860199367324135,610368,610433,13,True,1.0,1.0
548049,-0.6445942866826,-1.7531300565539993,0.4415354576599988,1.9193541491834964,610369,610434,13,True,2.0,2.0
548050,-1.4409488969820003,0.6584328843660003,-0.9756509953909998,1.8605812134211241,610369,610435,13,True,2.0,2.0
549722,0.15174631482799938,-1.6816206448707902,-2.3888200191890006,2.9252924676684326,610432,610433,13,False,1.0,1.0
549763,-0.7963546102994004,2.4115629409199997,-1.4171864530509986,2.908304304242439,610434,610435,13,False,2.0,2.0
551063,0.6369230851769991,0.022695603638698714,1.6962813787316993,1.8120586697697805,610560,610624,13,True,1.0,1.0
551064,0.7611901562959993,-1.591327450022181,-0.5963600663936006,1.8620899108327194,610560,610625,13,True,1.0,1.0
551094,-0.6835090790804994,-1.6952222892800002,0.5070926212159996,1.8968674697376486,610561,610626,13,True,2.0,2.0
551095,-1.4277357250376,0.6649077621039972,-0.9895304655670003,1.8600274661789356,610561,610627,13,True,2.0,2.0
552765,0.12426707111900015,-1.6140230536608797,-2.2926414451253,2.806549040836363,610624,610625,13,False,1.0,1.0
552806,-0.7442266459571005,2.3601300513839973,-1.496623086783,2.892052527858071,610626,610627,13,False,2.0,2.0
554111,0.6564413132309994,-0.01930016526889844,1.6883816790507993,1.8116071285602302,610752,610816,13,True,1.0,1.0
554112,0.7386079455739996,-1.5819955161785515,-0.5846233268171002,1.8412050251758438,610752,610817,13,True,1.0,1.0
554142,-0.7101191808490004,-1.6311041113099982,0.5711947161029993,1.8684306989144714,610753,610818,13,True,2.0,2.0
554143,-1.4172518872450004,0.6959298861640022,-1.0032838911309998,1.8706950271379663,610753,610819,13,True,2.0,2.0
555811,0.08216663234300015,-1.562695350909653,-2.2730050058678994,2.759586902405098,610816,610817,13,False,1.0,1.0
555852,-0.707132706396,2.3270339974740004,-1.5744786072339991,2.897258492867399,610818,610819,13,False,2.0,2.0
557157,0.683078375560001,-0.043351182477000094,1.7447460705099997,1.8741969594308727,610944,611008,13,True,1.0,1.0
557158,0.7126814993339998,-1.5862113285023014,-0.5954329233988007,1.8380755328411387,610944,611009,13,True,1.0,1.0
557188,-0.731213776933,-1.578804027917002,0.6353156594319991,1.852274745620392,610945,611010,13,True,2.0,2.0
557189,-1.4050915064721003,0.7443329737420008,-1.0134849189769994,1.885594176474212,610945,611011,13,True,2.0,2.0
558858,0.029603123773998874,-1.5428601460253013,-2.3401789939088005,2.8031645507644387,611008,611009,13,False,1.0,1.0
558898,-0.6738777295391003,2.3231370016590027,-1.6488005784089985,2.9273913421693045,611010,611011,13,False,2.0,2.0
560206,0.702265703894998,-0.05042161889009833,1.8217532457866996,1.9530756122211477,611136,611200,13,True,1.0,1.0
560207,0.6837669767989993,-1.6046855978989996,-0.6299733904006999,1.8545672323424314,611136,611201,13,True,1.0,1.0
560237,-0.7531058680584,-1.548846064117999,0.6993050941690004,1.8587953608637309,611137,611202,13,True,2.0,2.0
560238,-1.3861301990615003,0.7996417214920015,-1.015217199105999,1.8951120739580536,611137,611203,13,True,2.0,2.0
561900,-0.018498727095998646,-1.5542639790089012,-2.4517266361873995,2.902936826377649,611200,611201,13,False,1.0,1.0
561938,-0.6330243310031003,2.3484877856100006,-1.7145222932749995,2.9758530502930163,611202,611203,13,False,2.0,2.0
563249,0.7005504411319983,-0.04418878493990164,1.8738267673119005,2.000987337086187,611328,611392,13,True,1.0,1.0
563250,0.6487846120979981,-1.6256534250068597,-0.6803245328126994,1.8779009561418571,611328,611393,13,True,1.0,1.0
563280,-0.7767414723435992,-1.5378128182479998,0.7574964657999992,1.8820192545576804,611329,611394,13,True,2.0,2.0
563281,-1.3589072724737994,0.8523311601489993,-1.0053253661300001,1.893086493937226,611329,611395,13,True,2.0,2.0
564952,-0.05176582903400018,-1.581464640066958,-2.5541513001246,3.004563025261057,611392,611393,13,False,1.0,1.0
564991,-0.5821658001302001,2.390143978396999,-1.7628218319299993,3.0264246343561423,611394,611395,13,False,2.0,2.0
566301,0.6748409915349995,-0.030297972783596805,1.8770199130908,1.9948764586184606,611520,611584,13,True,1.0,1.0
566302,0.6052098075209997,-1.6341673782776276,-0.7336869553951999,1.8907877934510415,611520,611585,13,True,1.0,1.0
566333,-0.7984727865005006,-1.5331120152689977,0.7998643275939994,1.9046716737279006,611521,611586,13,True,2.0,2.0
566334,-1.3276702059152,0.8969719984329991,-0.985441822056,1.8810535681646194,611521,611587,13,True,2.0,2.0
568007,-0.06963118401399981,-1.6038694054940308,-2.610706868486,3.0648060174873946,611584,611585,13,False,1.0,1.0
568046,-0.5291974194146993,2.430084013701997,-1.7853061496499993,3.061482691498237,611586,611587,13,False,2.0,2.0
569359,0.6310826219969989,-0.015538708982600014,1.8312906024685,1.937042074388911,611712,611776,13,True,1.0,1.0
569360,0.5542531868319998,-1.6223558630165122,-0.7783520852525001,1.8828348599902212,611712,611777,13,True,1.0,1.0
569391,-0.8144150466252,-1.5240832023030002,0.8176704183889996,1.9117234080326935,611713,611778,13,True,2.0,2.0
569392,-1.3004226714247,0.9321661720220007,-0.9611403360120008,1.8665003729243574,611713,611779,13,True,2.0,2.0
571064,-0.07682943516499918,-1.6068171540339122,-2.609642687721,3.065615612920364,611776,611777,13,False,1.0,1.0
571104,-0.4860076247995,2.456249374325001,-1.7788107544010003,3.071405557754929,611778,611779,13,False,2.0,2.0
572407,0.5834140119210005,-0.006140096424402941,1.7611040808469003,1.8552350777369062,611904,611968,13,True,1.0,1.0
572408,0.5015190539689982,-1.5939209729801433,-0.8071926977289001,1.8557115834274425,611904,611969,13,True,1.0,1.0
572439,-0.8237079978813,-1.5075614274379987,0.8079286148480005,1.898416437445358,611905,611970,13,True,2.0,2.0
572440,-1.2858108706586,0.9590340973729994,-0.9391325064060005,1.858769985666943,611905,611971,13,True,2.0,2.0
574117,-0.0818949579520023,-1.5877808765557404,-2.5682967785758004,3.0205799507606,611968,611969,13,False,1.0,1.0
574157,-0.4621028727773,2.466595524810998,-1.747061121254001,3.057753278053016,611970,611971,13,False,2.0,2.0
575465,0.5510411707769975,-0.007295724130798931,1.7121242415616997,1.7986297612419022,612096,612160,13,True,1.0,1.0
575466,0.4552737387529966,-1.5646843507125112,-0.8196178961019003,1.8240846444650725,612096,612161,13,True,1.0,1.0
575497,-0.8296458570891003,-1.4899621116869994,0.7753068705159993,1.873339287453611,612097,612162,13,True,2.0,2.0
575498,-1.2883491443643003,0.9776579711420013,-0.9238042578299996,1.8625447466051803,612097,612163,13,True,2.0,2.0
577171,-0.09576743202400095,-1.5573886265817123,-2.5317421376636,2.9739450208206604,612160,612161,13,False,1.0,1.0
577212,-0.45870328727519993,2.4676200828290007,-1.699111128345999,3.0309299241993855,612162,612163,13,False,2.0,2.0
578511,0.5487518641300007,-0.02256013071189855,1.7231386412226994,1.8085475787931873,612288,612352,13,True,1.0,1.0
578512,0.42323487258000014,-1.554211766972628,-0.8203120247550002,1.8076542235509632,612288,612353,13,True,1.0,1.0
578543,-0.8377725277568997,-1.483358420919,0.729541534649,1.8532257995056922,612289,612354,13,True,2.0,2.0
578544,-1.3059635874284004,0.9853569149190022,-0.9150274142720001,1.8744984156666693,612289,612355,13,True,2.0,2.0
580222,-0.1255169915500005,-1.5316516362607295,-2.5434506659776996,2.971675039483681,612352,612353,13,False,1.0,1.0
580263,-0.46819105967150065,2.4687153358380023,-1.644568948921,3.0030593243412933,612354,612355,13,False,2.0,2.0
581566,0.5751901174450005,-0.05298751991519879,1.7855365486242007,1.8766438433933008,612480,612544,13,True,1.0,1.0
581567,0.40856730717700174,-1.5730648772673277,-0.8137428450072992,1.817591200019001,612480,612545,13,True,1.0,1.0
581598,-0.8513365394407995,-1.4979808360850022,0.6801379496260012,1.8523790430650038,612481,612546,13,True,2.0,2.0
581599,-1.3318539208495999,0.9784696393589982,-0.9098139266579999,1.886530965229733,612481,612547,13,True,2.0,2.0
583289,-0.16662281026799874,-1.520077357352129,-2.5992793936315,3.0157340233173047,612544,612545,13,False,1.0,1.0
583330,-0.4805173814088004,2.4764504754440004,-1.589951876284001,2.98188713402466,612546,612547,13,False,2.0,2.0
584630,0.6153570178530003,-0.09572112861579996,1.8523911340602002,1.954272168207196,612672,612736,13,True,1.0,1.0
584631,0.4083088813480025,-1.6123707420191629,-0.7981978273610997,1.8448781325364185,612672,612737,13,True,1.0,1.0
584662,-0.8670419307545005,-1.5333028378809992,0.6312926967189991,1.8711787117405874,612673,612738,13,True,2.0,2.0
584663,-1.3583430283393003,0.956253719119001,-0.9055468558810009,1.8919651334427041,612673,612739,13,True,2.0,2.0
586349,-0.20704813650499787,-1.516649613403363,-2.6505889614213,3.0608359680118773,612736,612737,13,False,1.0,1.0
586389,-0.4913010975847998,2.4895565570000002,-1.5368395526,2.966672282107596,612738,612739,13,False,2.0,2.0
587678,0.6542021965859988,-0.14338888712240205,1.8833236140639995,1.9988618567222778,612864,612928,13,True,1.0,1.0
587679,0.41589483149499884,-1.6511252458195216,-0.7681634733134004,1.8679556231291299,612864,612929,13,True,1.0,1.0
587710,-0.8746132603310999,-1.5772487147549974,0.5818707843419997,1.8950555329631005,612865,612930,13,True,2.0,2.0
587711,-1.3809588721467998,0.9225121041410027,-0.9019116464630006,1.8898467151790967,612865,612931,13,True,2.0,2.0
589394,-0.23830736509099992,-1.5077363586971195,-2.6514870873774,3.0594841235284997,612928,612929,13,False,1.0,1.0
589433,-0.5063456118156999,2.499760818896,-1.4837824308050003,2.9507287798539212,612930,612931,13,False,2.0,2.0
590723,0.682940875928999,-0.18590204921340003,1.8633366348541998,1.9932363700038647,613056,613120,13,True,1.0,1.0
590724,0.42543095785600116,-1.6720517225454508,-0.7218266015129,1.8702358421924083,613056,613121,13,True,1.0,1.0
590755,-0.8638195786012997,-1.6156780861060014,0.5305236030400007,1.9073686680032842,613057,613122,13,True,2.0,2.0
590756,-1.3988480501869995,0.884748597079998,-0.9005831498209993,1.8843051656482044,613057,613123,13,True,2.0,2.0
592445,-0.25750991807299783,-1.4861496733320507,-2.5851632363670998,2.9929953505000535,613120,613121,13,False,1.0,1.0
592483,-0.5350284715856999,2.5004266831859994,-1.431106752861,2.9302654489790214,613122,613123,13,False,2.0,2.0
593778,0.6989636577580001,-0.21330294419439966,1.8003153959229001,1.9429832386475883,613248,613312,13,True,1.0,1.0
593779,0.43372503147000074,-1.6718221829768893,-0.6659358619250995,1.851101668362705,613248,613313,13,True,1.0,1.0
593810,-0.8295886831518002,-1.6406777728339996,0.47823377438299985,1.8996706241992798,613249,613314,13,True,2.0,2.0
593811,-1.4141954095284,0.8513260897830008,-0.9033311440570007,1.8816779541940067,613249,613315,13,True,2.0,2.0
595506,-0.2652386262879993,-1.4585192387824897,-2.4662512578479996,2.87750328681144,613312,613313,13,False,1.0,1.0
595546,-0.5846067263765997,2.4920038626170005,-1.3815649184400005,2.9087058805742014,613314,613315,13,False,2.0,2.0
596833,0.7075328256650018,-0.21798563695490003,1.7224639837903997,1.8748340227250062,613440,613504,13,True,1.0,1.0
596834,0.44080238999400123,-1.662653840488339,-0.6143086295017,1.8264992834915934,613440,613505,13,True,1.0,1.0
596865,-0.7742687556127006,-1.655298612547,0.42917620403,1.877151516719858,613441,613506,13,True,2.0,2.0
596866,-1.4288433178365008,0.8279520705669974,-0.9103547949460005,1.8856944903041353,613441,613507,13,True,2.0,2.0
598570,-0.2667304356710005,-1.444668203533439,-2.3367726132920996,2.7602024545032497,613504,613505,13,False,1.0,1.0
598609,-0.6545745622238002,2.4832506831139973,-1.3395309989760005,2.896436622802967,613506,613507,13,False,2.0,2.0
599895,0.7206025244299994,-0.19660471686000136,1.6709524659682007,1.830301493315159,613632,613696,13,True,1.0,1.0
599896,0.4487072248299988,-1.6625144590098202,-0.5809449753592997,1.8173578526054166,613632,613697,13,True,1.0,1.0
599927,-0.7062894011528007,-1.6711803903240003,0.38820811837200075,1.8553690086756838,613633,613698,13,True,2.0,2.0
599928,-1.4422489331862005,0.8158062630309999,-0.9187874084699992,1.8946746807936068,613633,613699,13,True,2.0,2.0
601632,-0.2718952996000006,-1.4659097421498188,-2.2518974413275004,2.7007148150687192,613696,613697,13,False,1.0,1.0
601671,-0.7359595320333998,2.4869866533550002,-1.306995526842,2.9043030754282033,613698,613699,13,False,2.0,2.0
602960,0.7479607381409998,-0.1495663761259003,1.6753940555191997,1.8408586604997503,613824,613888,13,True,1.0,1.0
602961,0.4580738723079989,-1.6789417783427218,-0.5716141525863998,1.8317805291554263,613824,613889,13,True,1.0,1.0
602992,-0.6346828119373003,-1.6998636480040012,0.35816204891600023,1.8494968901995528,613825,613890,13,True,2.0,2.0
602993,-1.4519556316638003,0.8118523024119995,-0.9237406777970012,1.9027811637360597,613825,613891,13,True,2.0,2.0
604702,-0.28988686583300094,-1.5293754022168216,-2.2470082081055995,2.7335086250425995,613888,613889,13,False,1.0,1.0
604741,-0.8172728197265,2.5117159504160007,-1.2819027267130014,2.935971130340366,613890,613891,13,False,2.0,2.0
606023,0.7855282068469975,-0.07931991135349747,1.7264197639644996,1.8983865290020956,614016,614080,13,True,1.0,1.0
606024,0.4664158140320005,-1.701066671942769,-0.5807418641059998,1.8569955968442395,614016,614081,13,True,1.0,1.0
606055,-0.5655384629932998,-1.7424536383200007,0.3374459645210006,1.862752859021008,614017,614082,13,True,2.0,2.0
606056,-1.4558878462473999,0.8115645439369992,-0.9210723365410001,1.9043688400537484,614017,614083,13,True,2.0,2.0
607766,-0.31911239281499704,-1.6217467605892715,-2.3071616280704994,2.8381138195588327,614080,614081,13,False,1.0,1.0
607806,-0.8903493832541001,2.554018182257,-1.2585183010620007,2.9832196053372084,614082,614083,13,False,2.0,2.0
609096,0.817724000021002,0.006907291922498615,1.7858370905487,1.9641625097917677,614208,614272,13,True,1.0,1.0
609097,0.4705133963700021,-1.7099035051026803,-0.5967503220069998,1.871166427590428,614208,614273,13,True,1.0,1.0
609128,-0.5006406066901006,-1.7860254384710004,0.32102832024299843,1.8824417829857587,614209,614274,13,True,2.0,2.0
609129,-1.4552022179630004,0.8115001030129996,-0.909408445255,1.8982016838723068,614209,614275,13,True,2.0,2.0
610838,-0.34721060365099987,-1.716810797025179,-2.3825874125557,2.957146816534273,614272,614273,13,False,1.0,1.0
610879,-0.9545616112728998,2.597525541484,-1.2304367654979984,3.028580763702173,614274,614275,13,False,2.0,2.0
